IncomeVerifiable,IncomeRange,IsBorrowerHomeowner,LoanStatus,NewLoanOriginationDate,LoanOriginalAmount
TRUE,"$1-24,999",TRUE,Chargedoff,12-2007,51545
TRUE,"$1-24,999",TRUE,Chargedoff,12-2010,9500
TRUE,"$1-24,999",TRUE,Chargedoff,12-2011,20460
TRUE,"$1-24,999",TRUE,Chargedoff,2-2007,4100
TRUE,"$1-24,999",TRUE,Chargedoff,2-2008,22219
TRUE,"$1-24,999",TRUE,Chargedoff,2-2012,12000
TRUE,"$1-24,999",TRUE,Chargedoff,3-2007,25100
TRUE,"$1-24,999",TRUE,Chargedoff,3-2008,10100
TRUE,"$1-24,999",TRUE,Chargedoff,3-2011,14000
TRUE,"$1-24,999",TRUE,Chargedoff,3-2012,17500
TRUE,"$1-24,999",TRUE,Chargedoff,4-2007,44700
TRUE,"$1-24,999",TRUE,Chargedoff,4-2008,45800
TRUE,"$1-24,999",TRUE,Chargedoff,4-2010,6000
TRUE,"$1-24,999",TRUE,Chargedoff,4-2012,27000
TRUE,"$1-24,999",TRUE,Chargedoff,4-2013,4000
TRUE,"$1-24,999",TRUE,Chargedoff,5-2007,30900
TRUE,"$1-24,999",TRUE,Chargedoff,5-2008,78100
TRUE,"$1-24,999",TRUE,Chargedoff,5-2010,2750
TRUE,"$1-24,999",TRUE,Chargedoff,5-2011,7000
TRUE,"$1-24,999",TRUE,Chargedoff,5-2012,14000
TRUE,"$1-24,999",TRUE,Chargedoff,6-2007,42365
TRUE,"$1-24,999",TRUE,Chargedoff,6-2008,19085
TRUE,"$1-24,999",TRUE,Chargedoff,6-2010,5000
TRUE,"$1-24,999",TRUE,Chargedoff,6-2011,8000
TRUE,"$1-24,999",TRUE,Chargedoff,6-2012,43000
TRUE,"$1-24,999",TRUE,Chargedoff,6-2013,4000
TRUE,"$1-24,999",TRUE,Chargedoff,7-2007,23000
TRUE,"$1-24,999",TRUE,Chargedoff,7-2008,4400
TRUE,"$1-24,999",TRUE,Chargedoff,7-2011,11000
TRUE,"$1-24,999",TRUE,Chargedoff,7-2012,11500
TRUE,"$1-24,999",TRUE,Chargedoff,8-2007,20000
TRUE,"$1-24,999",TRUE,Chargedoff,8-2008,20100
TRUE,"$1-24,999",TRUE,Chargedoff,8-2010,2000
TRUE,"$1-24,999",TRUE,Chargedoff,8-2011,37907
TRUE,"$1-24,999",TRUE,Chargedoff,8-2012,14000
TRUE,"$1-24,999",TRUE,Chargedoff,9-2007,39101
TRUE,"$1-24,999",TRUE,Chargedoff,9-2008,4000
TRUE,"$1-24,999",TRUE,Chargedoff,9-2011,35700
TRUE,"$1-24,999",TRUE,Chargedoff,9-2012,10000
TRUE,"$1-24,999",TRUE,Completed,10-2007,117000
TRUE,"$1-24,999",TRUE,Completed,10-2008,13800
TRUE,"$1-24,999",TRUE,Completed,10-2009,8600
TRUE,"$1-24,999",TRUE,Completed,10-2010,18500
TRUE,"$1-24,999",TRUE,Completed,10-2011,14500
TRUE,"$1-24,999",TRUE,Completed,10-2012,6000
TRUE,"$1-24,999",TRUE,Completed,11-2007,47800
TRUE,"$1-24,999",TRUE,Completed,11-2009,11000
TRUE,"$1-24,999",TRUE,Completed,11-2010,20400
TRUE,"$1-24,999",TRUE,Completed,11-2011,43000
TRUE,"$1-24,999",TRUE,Completed,11-2012,19414
TRUE,"$1-24,999",TRUE,Completed,11-2013,8000
TRUE,"$1-24,999",TRUE,Completed,1-2008,61597
TRUE,"$1-24,999",TRUE,Completed,1-2010,2500
TRUE,"$1-24,999",TRUE,Completed,1-2011,9500
TRUE,"$1-24,999",TRUE,Completed,1-2012,23000
TRUE,"$1-24,999",TRUE,Completed,1-2013,38500
TRUE,"$1-24,999",TRUE,Completed,12-2007,82900
TRUE,"$1-24,999",TRUE,Completed,12-2009,20100
TRUE,"$1-24,999",TRUE,Completed,12-2010,13400
TRUE,"$1-24,999",TRUE,Completed,12-2011,20300
TRUE,"$1-24,999",TRUE,Completed,12-2012,12000
TRUE,"$1-24,999",TRUE,Completed,2-2007,22201
TRUE,"$1-24,999",TRUE,Completed,2-2008,84686
TRUE,"$1-24,999",TRUE,Completed,2-2010,16000
TRUE,"$1-24,999",TRUE,Completed,2-2011,12000
TRUE,"$1-24,999",TRUE,Completed,2-2012,23000
TRUE,"$1-24,999",TRUE,Completed,2-2013,8000
TRUE,"$1-24,999",TRUE,Completed,3-2007,27001
TRUE,"$1-24,999",TRUE,Completed,3-2008,52302
TRUE,"$1-24,999",TRUE,Completed,3-2010,11450
TRUE,"$1-24,999",TRUE,Completed,3-2011,26500
TRUE,"$1-24,999",TRUE,Completed,3-2012,12500
TRUE,"$1-24,999",TRUE,Completed,4-2007,93199
TRUE,"$1-24,999",TRUE,Completed,4-2008,76900
TRUE,"$1-24,999",TRUE,Completed,4-2010,12000
TRUE,"$1-24,999",TRUE,Completed,4-2011,10000
TRUE,"$1-24,999",TRUE,Completed,4-2012,20500
TRUE,"$1-24,999",TRUE,Completed,4-2013,8000
TRUE,"$1-24,999",TRUE,Completed,5-2007,95136
TRUE,"$1-24,999",TRUE,Completed,5-2008,67200
TRUE,"$1-24,999",TRUE,Completed,5-2010,6750
TRUE,"$1-24,999",TRUE,Completed,5-2011,17500
TRUE,"$1-24,999",TRUE,Completed,5-2012,22000
TRUE,"$1-24,999",TRUE,Completed,6-2007,58601
TRUE,"$1-24,999",TRUE,Completed,6-2008,60375
TRUE,"$1-24,999",TRUE,Completed,6-2010,15000
TRUE,"$1-24,999",TRUE,Completed,6-2011,31000
TRUE,"$1-24,999",TRUE,Completed,6-2012,17000
TRUE,"$1-24,999",TRUE,Completed,6-2013,11500
TRUE,"$1-24,999",TRUE,Completed,7-2007,45094
TRUE,"$1-24,999",TRUE,Completed,7-2008,53600
TRUE,"$1-24,999",TRUE,Completed,7-2009,1000
TRUE,"$1-24,999",TRUE,Completed,7-2010,7900
TRUE,"$1-24,999",TRUE,Completed,7-2011,24500
TRUE,"$1-24,999",TRUE,Completed,7-2012,19449
TRUE,"$1-24,999",TRUE,Completed,7-2013,9500
TRUE,"$1-24,999",TRUE,Completed,8-2007,95234
TRUE,"$1-24,999",TRUE,Completed,8-2008,40400
TRUE,"$1-24,999",TRUE,Completed,8-2009,8200
TRUE,"$1-24,999",TRUE,Completed,8-2010,15800
TRUE,"$1-24,999",TRUE,Completed,8-2011,22500
TRUE,"$1-24,999",TRUE,Completed,8-2012,7000
TRUE,"$1-24,999",TRUE,Completed,9-2007,51500
TRUE,"$1-24,999",TRUE,Completed,9-2008,30091
TRUE,"$1-24,999",TRUE,Completed,9-2009,20100
TRUE,"$1-24,999",TRUE,Completed,9-2010,10000
TRUE,"$1-24,999",TRUE,Completed,9-2011,8000
TRUE,"$1-24,999",TRUE,Completed,9-2012,36200
TRUE,"$1-24,999",TRUE,Current,10-2011,5400
TRUE,"$1-24,999",TRUE,Current,10-2012,109500
TRUE,"$1-24,999",TRUE,Current,10-2013,128000
TRUE,"$1-24,999",TRUE,Current,11-2011,43000
TRUE,"$1-24,999",TRUE,Current,11-2012,76673
TRUE,"$1-24,999",TRUE,Current,11-2013,93300
TRUE,"$1-24,999",TRUE,Current,1-2012,46000
TRUE,"$1-24,999",TRUE,Current,1-2013,85960
TRUE,"$1-24,999",TRUE,Current,1-2014,135000
TRUE,"$1-24,999",TRUE,Current,12-2011,28300
TRUE,"$1-24,999",TRUE,Current,12-2012,58000
TRUE,"$1-24,999",TRUE,Current,12-2013,115500
TRUE,"$1-24,999",TRUE,Current,2-2012,34500
TRUE,"$1-24,999",TRUE,Current,2-2013,32000
TRUE,"$1-24,999",TRUE,Current,2-2014,57000
TRUE,"$1-24,999",TRUE,Current,3-2011,4000
TRUE,"$1-24,999",TRUE,Current,3-2012,90700
TRUE,"$1-24,999",TRUE,Current,3-2013,85800
TRUE,"$1-24,999",TRUE,Current,3-2014,20000
TRUE,"$1-24,999",TRUE,Current,4-2012,62700
TRUE,"$1-24,999",TRUE,Current,4-2013,96500
TRUE,"$1-24,999",TRUE,Current,5-2011,2000
TRUE,"$1-24,999",TRUE,Current,5-2012,77300
TRUE,"$1-24,999",TRUE,Current,5-2013,69500
TRUE,"$1-24,999",TRUE,Current,6-2011,29000
TRUE,"$1-24,999",TRUE,Current,6-2012,57500
TRUE,"$1-24,999",TRUE,Current,6-2013,53600
TRUE,"$1-24,999",TRUE,Current,7-2011,19500
TRUE,"$1-24,999",TRUE,Current,7-2012,61000
TRUE,"$1-24,999",TRUE,Current,7-2013,108900
TRUE,"$1-24,999",TRUE,Current,8-2011,22000
TRUE,"$1-24,999",TRUE,Current,8-2012,98950
TRUE,"$1-24,999",TRUE,Current,8-2013,93500
TRUE,"$1-24,999",TRUE,Current,9-2011,32700
TRUE,"$1-24,999",TRUE,Current,9-2012,107000
TRUE,"$1-24,999",TRUE,Current,9-2013,49000
TRUE,"$1-24,999",TRUE,Defaulted,10-2007,6593
TRUE,"$1-24,999",TRUE,Defaulted,10-2011,3500
TRUE,"$1-24,999",TRUE,Defaulted,10-2012,15000
TRUE,"$1-24,999",TRUE,Defaulted,11-2007,28500
TRUE,"$1-24,999",TRUE,Defaulted,11-2011,7500
TRUE,"$1-24,999",TRUE,Defaulted,1-2008,40500
TRUE,"$1-24,999",TRUE,Defaulted,1-2011,7500
TRUE,"$1-24,999",TRUE,Defaulted,1-2012,2500
TRUE,"$1-24,999",TRUE,Defaulted,1-2013,4000
TRUE,"$1-24,999",TRUE,Defaulted,12-2007,7000
TRUE,"$1-24,999",TRUE,Defaulted,12-2011,2800
TRUE,"$1-24,999",TRUE,Defaulted,2-2007,3025
TRUE,"$1-24,999",TRUE,Defaulted,2-2008,3500
TRUE,"$1-24,999",TRUE,Defaulted,2-2011,7000
TRUE,"$1-24,999",TRUE,Defaulted,2-2012,15000
TRUE,"$1-24,999",TRUE,Defaulted,3-2007,17751
TRUE,"$1-24,999",TRUE,Defaulted,3-2008,8100
TRUE,"$1-24,999",TRUE,Defaulted,3-2011,7000
TRUE,"$1-24,999",TRUE,Defaulted,3-2012,4000
TRUE,"$1-24,999",TRUE,Defaulted,3-2013,2000
TRUE,"$1-24,999",TRUE,Defaulted,4-2007,12500
TRUE,"$1-24,999",TRUE,Defaulted,4-2008,14000
TRUE,"$1-24,999",TRUE,Defaulted,4-2012,4000
TRUE,"$1-24,999",TRUE,Defaulted,5-2007,45800
TRUE,"$1-24,999",TRUE,Defaulted,5-2010,5500
TRUE,"$1-24,999",TRUE,Defaulted,6-2007,11000
TRUE,"$1-24,999",TRUE,Defaulted,6-2010,2500
TRUE,"$1-24,999",TRUE,Defaulted,7-2007,25000
TRUE,"$1-24,999",TRUE,Defaulted,7-2008,5000
TRUE,"$1-24,999",TRUE,Defaulted,8-2007,10000
TRUE,"$1-24,999",TRUE,Defaulted,8-2008,11500
TRUE,"$1-24,999",TRUE,Defaulted,8-2012,4000
TRUE,"$1-24,999",TRUE,Defaulted,9-2007,5100
TRUE,"$1-24,999",TRUE,FinalPaymentInProgress,8-2012,4000
TRUE,"$1-24,999",TRUE,Past Due (1-15 days),10-2012,10000
TRUE,"$1-24,999",TRUE,Past Due (1-15 days),10-2013,4000
TRUE,"$1-24,999",TRUE,Past Due (1-15 days),11-2011,3000
TRUE,"$1-24,999",TRUE,Past Due (1-15 days),11-2013,4000
TRUE,"$1-24,999",TRUE,Past Due (1-15 days),2-2012,4000
TRUE,"$1-24,999",TRUE,Past Due (1-15 days),5-2013,7500
TRUE,"$1-24,999",TRUE,Past Due (1-15 days),6-2013,4000
TRUE,"$1-24,999",TRUE,Past Due (1-15 days),7-2012,4000
TRUE,"$1-24,999",TRUE,Past Due (1-15 days),7-2013,4000
TRUE,"$1-24,999",TRUE,Past Due (1-15 days),8-2013,2000
TRUE,"$1-24,999",TRUE,Past Due (1-15 days),9-2012,9000
TRUE,"$1-24,999",TRUE,Past Due (16-30 days),1-2014,7000
TRUE,"$1-24,999",TRUE,Past Due (16-30 days),12-2012,2000
TRUE,"$1-24,999",TRUE,Past Due (31-60 days),10-2013,4000
TRUE,"$1-24,999",TRUE,Past Due (31-60 days),12-2012,4000
TRUE,"$1-24,999",TRUE,Past Due (31-60 days),6-2013,4000
TRUE,"$1-24,999",TRUE,Past Due (31-60 days),7-2012,6000
TRUE,"$1-24,999",TRUE,Past Due (61-90 days),11-2012,7500
TRUE,"$1-24,999",TRUE,Past Due (61-90 days),12-2011,2500
TRUE,"$1-24,999",TRUE,Past Due (61-90 days),12-2013,8000
TRUE,"$1-24,999",TRUE,Past Due (61-90 days),4-2012,2000
TRUE,"$1-24,999",TRUE,Past Due (61-90 days),8-2013,4000
TRUE,"$1-24,999",TRUE,Past Due (91-120 days),5-2012,3000
TRUE,"$1-24,999",TRUE,Past Due (91-120 days),5-2013,6500
TRUE,"$1-24,999",TRUE,Past Due (91-120 days),7-2013,2500
TRUE,"$1-24,999",TRUE,Past Due (91-120 days),9-2013,4000
TRUE,"$25,000-49,999",FALSE,Cancelled,10-2008,1000
TRUE,"$25,000-49,999",FALSE,Chargedoff,10-2007,276805
TRUE,"$25,000-49,999",FALSE,Chargedoff,10-2008,105300
TRUE,"$25,000-49,999",FALSE,Chargedoff,10-2009,25400
TRUE,"$25,000-49,999",FALSE,Chargedoff,10-2010,45300
TRUE,"$25,000-49,999",FALSE,Chargedoff,10-2011,180325
TRUE,"$25,000-49,999",FALSE,Chargedoff,10-2012,182480
TRUE,"$25,000-49,999",FALSE,Chargedoff,11-2007,206556
TRUE,"$25,000-49,999",FALSE,Chargedoff,11-2009,49250
TRUE,"$25,000-49,999",FALSE,Chargedoff,11-2010,84610
TRUE,"$25,000-49,999",FALSE,Chargedoff,11-2011,259000
TRUE,"$25,000-49,999",FALSE,Chargedoff,11-2012,162942
TRUE,"$25,000-49,999",FALSE,Chargedoff,1-2008,282652
TRUE,"$25,000-49,999",FALSE,Chargedoff,1-2010,26500
TRUE,"$25,000-49,999",FALSE,Chargedoff,1-2011,61000
TRUE,"$25,000-49,999",FALSE,Chargedoff,1-2012,228050
TRUE,"$25,000-49,999",FALSE,Chargedoff,1-2013,24000
TRUE,"$25,000-49,999",FALSE,Chargedoff,12-2007,176054
TRUE,"$25,000-49,999",FALSE,Chargedoff,12-2009,32700
TRUE,"$25,000-49,999",FALSE,Chargedoff,12-2010,61800
TRUE,"$25,000-49,999",FALSE,Chargedoff,12-2011,291600
TRUE,"$25,000-49,999",FALSE,Chargedoff,12-2012,118284
TRUE,"$25,000-49,999",FALSE,Chargedoff,2-2007,75502
TRUE,"$25,000-49,999",FALSE,Chargedoff,2-2008,263827
TRUE,"$25,000-49,999",FALSE,Chargedoff,2-2010,54200
TRUE,"$25,000-49,999",FALSE,Chargedoff,2-2011,94000
TRUE,"$25,000-49,999",FALSE,Chargedoff,2-2012,273900
TRUE,"$25,000-49,999",FALSE,Chargedoff,2-2013,22500
TRUE,"$25,000-49,999",FALSE,Chargedoff,3-2007,376487
TRUE,"$25,000-49,999",FALSE,Chargedoff,3-2008,357626
TRUE,"$25,000-49,999",FALSE,Chargedoff,3-2010,27300
TRUE,"$25,000-49,999",FALSE,Chargedoff,3-2011,132700
TRUE,"$25,000-49,999",FALSE,Chargedoff,3-2012,331050
TRUE,"$25,000-49,999",FALSE,Chargedoff,3-2013,74500
TRUE,"$25,000-49,999",FALSE,Chargedoff,4-2007,369991
TRUE,"$25,000-49,999",FALSE,Chargedoff,4-2008,426152
TRUE,"$25,000-49,999",FALSE,Chargedoff,4-2010,31700
TRUE,"$25,000-49,999",FALSE,Chargedoff,4-2011,140680
TRUE,"$25,000-49,999",FALSE,Chargedoff,4-2012,235500
TRUE,"$25,000-49,999",FALSE,Chargedoff,4-2013,110500
TRUE,"$25,000-49,999",FALSE,Chargedoff,5-2007,441527
TRUE,"$25,000-49,999",FALSE,Chargedoff,5-2008,428200
TRUE,"$25,000-49,999",FALSE,Chargedoff,5-2009,1400
TRUE,"$25,000-49,999",FALSE,Chargedoff,5-2010,38000
TRUE,"$25,000-49,999",FALSE,Chargedoff,5-2011,179933
TRUE,"$25,000-49,999",FALSE,Chargedoff,5-2012,244500
TRUE,"$25,000-49,999",FALSE,Chargedoff,5-2013,89300
TRUE,"$25,000-49,999",FALSE,Chargedoff,6-2007,341219
TRUE,"$25,000-49,999",FALSE,Chargedoff,6-2008,289248
TRUE,"$25,000-49,999",FALSE,Chargedoff,6-2010,44000
TRUE,"$25,000-49,999",FALSE,Chargedoff,6-2011,183911
TRUE,"$25,000-49,999",FALSE,Chargedoff,6-2012,337000
TRUE,"$25,000-49,999",FALSE,Chargedoff,6-2013,46400
TRUE,"$25,000-49,999",FALSE,Chargedoff,7-2007,328339
TRUE,"$25,000-49,999",FALSE,Chargedoff,7-2008,276321
TRUE,"$25,000-49,999",FALSE,Chargedoff,7-2010,51150
TRUE,"$25,000-49,999",FALSE,Chargedoff,7-2011,137647
TRUE,"$25,000-49,999",FALSE,Chargedoff,7-2012,336800
TRUE,"$25,000-49,999",FALSE,Chargedoff,7-2013,27000
TRUE,"$25,000-49,999",FALSE,Chargedoff,8-2007,299133
TRUE,"$25,000-49,999",FALSE,Chargedoff,8-2008,252521
TRUE,"$25,000-49,999",FALSE,Chargedoff,8-2009,5000
TRUE,"$25,000-49,999",FALSE,Chargedoff,8-2010,60400
TRUE,"$25,000-49,999",FALSE,Chargedoff,8-2011,210900
TRUE,"$25,000-49,999",FALSE,Chargedoff,8-2012,284750
TRUE,"$25,000-49,999",FALSE,Chargedoff,8-2013,4000
TRUE,"$25,000-49,999",FALSE,Chargedoff,9-2007,237946
TRUE,"$25,000-49,999",FALSE,Chargedoff,9-2008,164700
TRUE,"$25,000-49,999",FALSE,Chargedoff,9-2009,18550
TRUE,"$25,000-49,999",FALSE,Chargedoff,9-2010,22500
TRUE,"$25,000-49,999",FALSE,Chargedoff,9-2011,213500
TRUE,"$25,000-49,999",FALSE,Chargedoff,9-2012,251000
TRUE,"$25,000-49,999",FALSE,Completed,10-2007,737712
TRUE,"$25,000-49,999",FALSE,Completed,10-2008,358798
TRUE,"$25,000-49,999",FALSE,Completed,10-2009,179253
TRUE,"$25,000-49,999",FALSE,Completed,10-2010,246675
TRUE,"$25,000-49,999",FALSE,Completed,10-2011,497455
TRUE,"$25,000-49,999",FALSE,Completed,10-2012,286501
TRUE,"$25,000-49,999",FALSE,Completed,10-2013,249000
TRUE,"$25,000-49,999",FALSE,Completed,11-2007,678307
TRUE,"$25,000-49,999",FALSE,Completed,11-2009,247177
TRUE,"$25,000-49,999",FALSE,Completed,11-2010,286250
TRUE,"$25,000-49,999",FALSE,Completed,11-2011,632100
TRUE,"$25,000-49,999",FALSE,Completed,11-2012,232323
TRUE,"$25,000-49,999",FALSE,Completed,11-2013,99200
TRUE,"$25,000-49,999",FALSE,Completed,1-2008,716425
TRUE,"$25,000-49,999",FALSE,Completed,1-2010,175165
TRUE,"$25,000-49,999",FALSE,Completed,1-2011,282750
TRUE,"$25,000-49,999",FALSE,Completed,1-2012,488775
TRUE,"$25,000-49,999",FALSE,Completed,1-2013,227559
TRUE,"$25,000-49,999",FALSE,Completed,1-2014,59500
TRUE,"$25,000-49,999",FALSE,Completed,12-2007,589120
TRUE,"$25,000-49,999",FALSE,Completed,12-2009,260200
TRUE,"$25,000-49,999",FALSE,Completed,12-2010,239600
TRUE,"$25,000-49,999",FALSE,Completed,12-2011,501130
TRUE,"$25,000-49,999",FALSE,Completed,12-2012,286290
TRUE,"$25,000-49,999",FALSE,Completed,12-2013,67380
TRUE,"$25,000-49,999",FALSE,Completed,2-2007,144626
TRUE,"$25,000-49,999",FALSE,Completed,2-2008,639608
TRUE,"$25,000-49,999",FALSE,Completed,2-2010,186550
TRUE,"$25,000-49,999",FALSE,Completed,2-2011,339957
TRUE,"$25,000-49,999",FALSE,Completed,2-2012,502348
TRUE,"$25,000-49,999",FALSE,Completed,2-2013,212131
TRUE,"$25,000-49,999",FALSE,Completed,2-2014,14000
TRUE,"$25,000-49,999",FALSE,Completed,3-2007,903765
TRUE,"$25,000-49,999",FALSE,Completed,3-2008,1031247
TRUE,"$25,000-49,999",FALSE,Completed,3-2010,234150
TRUE,"$25,000-49,999",FALSE,Completed,3-2011,358730
TRUE,"$25,000-49,999",FALSE,Completed,3-2012,380310
TRUE,"$25,000-49,999",FALSE,Completed,3-2013,263045
TRUE,"$25,000-49,999",FALSE,Completed,4-2007,866757
TRUE,"$25,000-49,999",FALSE,Completed,4-2008,1009580
TRUE,"$25,000-49,999",FALSE,Completed,4-2010,283640
TRUE,"$25,000-49,999",FALSE,Completed,4-2011,292989
TRUE,"$25,000-49,999",FALSE,Completed,4-2012,295900
TRUE,"$25,000-49,999",FALSE,Completed,4-2013,178899
TRUE,"$25,000-49,999",FALSE,Completed,5-2007,1003644
TRUE,"$25,000-49,999",FALSE,Completed,5-2008,1161341
TRUE,"$25,000-49,999",FALSE,Completed,5-2009,4500
TRUE,"$25,000-49,999",FALSE,Completed,5-2010,193903
TRUE,"$25,000-49,999",FALSE,Completed,5-2011,431428
TRUE,"$25,000-49,999",FALSE,Completed,5-2012,365519
TRUE,"$25,000-49,999",FALSE,Completed,5-2013,246700
TRUE,"$25,000-49,999",FALSE,Completed,6-2007,656797
TRUE,"$25,000-49,999",FALSE,Completed,6-2008,1048259
TRUE,"$25,000-49,999",FALSE,Completed,6-2010,231110
TRUE,"$25,000-49,999",FALSE,Completed,6-2011,363662
TRUE,"$25,000-49,999",FALSE,Completed,6-2012,493895
TRUE,"$25,000-49,999",FALSE,Completed,6-2013,143250
TRUE,"$25,000-49,999",FALSE,Completed,7-2007,755711
TRUE,"$25,000-49,999",FALSE,Completed,7-2008,828713
TRUE,"$25,000-49,999",FALSE,Completed,7-2009,7750
TRUE,"$25,000-49,999",FALSE,Completed,7-2010,278060
TRUE,"$25,000-49,999",FALSE,Completed,7-2011,416668
TRUE,"$25,000-49,999",FALSE,Completed,7-2012,476250
TRUE,"$25,000-49,999",FALSE,Completed,7-2013,128100
TRUE,"$25,000-49,999",FALSE,Completed,8-2007,827961
TRUE,"$25,000-49,999",FALSE,Completed,8-2008,651475
TRUE,"$25,000-49,999",FALSE,Completed,8-2009,107897
TRUE,"$25,000-49,999",FALSE,Completed,8-2010,253313
TRUE,"$25,000-49,999",FALSE,Completed,8-2011,447548
TRUE,"$25,000-49,999",FALSE,Completed,8-2012,534307
TRUE,"$25,000-49,999",FALSE,Completed,8-2013,140000
TRUE,"$25,000-49,999",FALSE,Completed,9-2007,542601
TRUE,"$25,000-49,999",FALSE,Completed,9-2008,672979
TRUE,"$25,000-49,999",FALSE,Completed,9-2009,124405
TRUE,"$25,000-49,999",FALSE,Completed,9-2010,151390
TRUE,"$25,000-49,999",FALSE,Completed,9-2011,525036
TRUE,"$25,000-49,999",FALSE,Completed,9-2012,451437
TRUE,"$25,000-49,999",FALSE,Completed,9-2013,156500
TRUE,"$25,000-49,999",FALSE,Current,10-2011,298294
TRUE,"$25,000-49,999",FALSE,Current,10-2012,1270700
TRUE,"$25,000-49,999",FALSE,Current,10-2013,5638526
TRUE,"$25,000-49,999",FALSE,Current,11-2011,424991
TRUE,"$25,000-49,999",FALSE,Current,11-2012,1030195
TRUE,"$25,000-49,999",FALSE,Current,11-2013,4455431
TRUE,"$25,000-49,999",FALSE,Current,1-2012,646142
TRUE,"$25,000-49,999",FALSE,Current,1-2013,739101
TRUE,"$25,000-49,999",FALSE,Current,1-2014,6618036
TRUE,"$25,000-49,999",FALSE,Current,12-2011,431000
TRUE,"$25,000-49,999",FALSE,Current,12-2012,940917
TRUE,"$25,000-49,999",FALSE,Current,12-2013,4689767
TRUE,"$25,000-49,999",FALSE,Current,2-2011,15000
TRUE,"$25,000-49,999",FALSE,Current,2-2012,687897
TRUE,"$25,000-49,999",FALSE,Current,2-2013,625359
TRUE,"$25,000-49,999",FALSE,Current,2-2014,4616660
TRUE,"$25,000-49,999",FALSE,Current,3-2011,93682
TRUE,"$25,000-49,999",FALSE,Current,3-2012,798893
TRUE,"$25,000-49,999",FALSE,Current,3-2013,1189570
TRUE,"$25,000-49,999",FALSE,Current,3-2014,1564782
TRUE,"$25,000-49,999",FALSE,Current,4-2011,181737
TRUE,"$25,000-49,999",FALSE,Current,4-2012,641209
TRUE,"$25,000-49,999",FALSE,Current,4-2013,1814362
TRUE,"$25,000-49,999",FALSE,Current,5-2011,259899
TRUE,"$25,000-49,999",FALSE,Current,5-2012,992542
TRUE,"$25,000-49,999",FALSE,Current,5-2013,1679950
TRUE,"$25,000-49,999",FALSE,Current,6-2011,280402
TRUE,"$25,000-49,999",FALSE,Current,6-2012,869197
TRUE,"$25,000-49,999",FALSE,Current,6-2013,2003990
TRUE,"$25,000-49,999",FALSE,Current,7-2011,206910
TRUE,"$25,000-49,999",FALSE,Current,7-2012,1160725
TRUE,"$25,000-49,999",FALSE,Current,7-2013,2408600
TRUE,"$25,000-49,999",FALSE,Current,8-2011,256633
TRUE,"$25,000-49,999",FALSE,Current,8-2012,1037762
TRUE,"$25,000-49,999",FALSE,Current,8-2013,2449182
TRUE,"$25,000-49,999",FALSE,Current,9-2011,277962
TRUE,"$25,000-49,999",FALSE,Current,9-2012,1287731
TRUE,"$25,000-49,999",FALSE,Current,9-2013,3051750
TRUE,"$25,000-49,999",FALSE,Defaulted,10-2007,155199
TRUE,"$25,000-49,999",FALSE,Defaulted,10-2008,30000
TRUE,"$25,000-49,999",FALSE,Defaulted,10-2009,7800
TRUE,"$25,000-49,999",FALSE,Defaulted,10-2010,13500
TRUE,"$25,000-49,999",FALSE,Defaulted,10-2011,31000
TRUE,"$25,000-49,999",FALSE,Defaulted,10-2012,10500
TRUE,"$25,000-49,999",FALSE,Defaulted,11-2007,118300
TRUE,"$25,000-49,999",FALSE,Defaulted,11-2009,13500
TRUE,"$25,000-49,999",FALSE,Defaulted,11-2010,10000
TRUE,"$25,000-49,999",FALSE,Defaulted,11-2011,50000
TRUE,"$25,000-49,999",FALSE,Defaulted,11-2012,30500
TRUE,"$25,000-49,999",FALSE,Defaulted,1-2008,78150
TRUE,"$25,000-49,999",FALSE,Defaulted,1-2010,13265
TRUE,"$25,000-49,999",FALSE,Defaulted,1-2011,19600
TRUE,"$25,000-49,999",FALSE,Defaulted,1-2012,63000
TRUE,"$25,000-49,999",FALSE,Defaulted,1-2013,4000
TRUE,"$25,000-49,999",FALSE,Defaulted,12-2007,72850
TRUE,"$25,000-49,999",FALSE,Defaulted,12-2009,5300
TRUE,"$25,000-49,999",FALSE,Defaulted,12-2010,31900
TRUE,"$25,000-49,999",FALSE,Defaulted,12-2011,53900
TRUE,"$25,000-49,999",FALSE,Defaulted,12-2012,26000
TRUE,"$25,000-49,999",FALSE,Defaulted,2-2007,36600
TRUE,"$25,000-49,999",FALSE,Defaulted,2-2008,54301
TRUE,"$25,000-49,999",FALSE,Defaulted,2-2010,2500
TRUE,"$25,000-49,999",FALSE,Defaulted,2-2011,31000
TRUE,"$25,000-49,999",FALSE,Defaulted,2-2012,67500
TRUE,"$25,000-49,999",FALSE,Defaulted,2-2013,9800
TRUE,"$25,000-49,999",FALSE,Defaulted,3-2007,232791
TRUE,"$25,000-49,999",FALSE,Defaulted,3-2008,178751
TRUE,"$25,000-49,999",FALSE,Defaulted,3-2010,8000
TRUE,"$25,000-49,999",FALSE,Defaulted,3-2011,32500
TRUE,"$25,000-49,999",FALSE,Defaulted,3-2012,31000
TRUE,"$25,000-49,999",FALSE,Defaulted,3-2013,11500
TRUE,"$25,000-49,999",FALSE,Defaulted,4-2007,326392
TRUE,"$25,000-49,999",FALSE,Defaulted,4-2008,96102
TRUE,"$25,000-49,999",FALSE,Defaulted,4-2010,17000
TRUE,"$25,000-49,999",FALSE,Defaulted,4-2011,21113
